label,method,eta0,trees,eta,control_logloss,test_logloss,test_accuracy,training_wall_seconds
prior_draw_03,fixed,0.6166301227584332,725,0.6166301227584332,0.16288496553897858,0.16248059272766113,0.9451733333333333,20.336007042002166
prior_draw_03,fixed,0.6166301227584332,750,0.6166301227584332,0.1629231572151184,0.1631796658039093,0.94552,20.996366459003184
prior_draw_03,adaptive_blocked,0.6166301227584332,25,0.8,0.4048251211643219,0.40639469027519226,0.83576,0.7702897080016555
prior_draw_03,adaptive_blocked,0.6166301227584332,50,0.8,0.31262969970703125,0.3126387596130371,0.8781866666666667,1.6356760829949053
prior_draw_03,adaptive_blocked,0.6166301227584332,75,0.8,0.2731786370277405,0.273042768239975,0.8958666666666667,2.6316306249937043
prior_draw_03,adaptive_blocked,0.6166301227584332,100,0.8,0.24566639959812164,0.2428291141986847,0.9101866666666667,3.623187624994898
prior_draw_03,adaptive_blocked,0.6166301227584332,125,0.8,0.22673341631889343,0.22564125061035156,0.9180533333333334,4.860466041995096
prior_draw_03,adaptive_blocked,0.6166301227584332,150,0.8,0.2140118032693863,0.21220114827156067,0.92384,5.982759749997058
prior_draw_03,adaptive_blocked,0.6166301227584332,175,0.8,0.20502352714538574,0.2039605975151062,0.92664,7.405470792000415
prior_draw_03,adaptive_blocked,0.6166301227584332,200,0.8,0.19748814404010773,0.19649338722229004,0.9298666666666666,8.65674962499179
prior_draw_03,adaptive_blocked,0.6166301227584332,225,0.8,0.1916094720363617,0.19086763262748718,0.9326933333333334,10.337287499991362
prior_draw_03,adaptive_blocked,0.6166301227584332,250,0.7989164389886348,0.18753498792648315,0.1869080662727356,0.9342666666666667,11.742852166993544
prior_draw_03,adaptive_blocked,0.6166301227584332,275,0.8,0.18402990698814392,0.18381096422672272,0.9361866666666666,13.623276083002565
prior_draw_03,adaptive_blocked,0.6166301227584332,300,0.8,0.1806720644235611,0.18100731074810028,0.93808,15.211440375001985
prior_draw_03,adaptive_blocked,0.6166301227584332,325,0.7999219840280699,0.17805594205856323,0.17791108787059784,0.93944,17.32322700000077
